step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,q_a0_scalar,q_a1_scalar,q_a2_scalar,q_a3_scalar,q_a4_scalar,q_a5_scalar,q_a6_scalar,q_a7_scalar,q_a8_scalar,q_a9_scalar,q_a10_scalar,q_a11_scalar,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_total_ues,feat_nb_resources
34,DQN,Scalar,SingleObjective_RDX,11,9,9,0,Action 11 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 11 vs highest-Q action (action 9): -48.6052. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.238402515,-18.08925937,-12.14993572,36.455299377441406,-48.60523605,-49.65678406,16.616092681884766,-39.95876694,11.175158500671387,28.322134017944336,-10.18457222,-23.91646385,-13.33111668,-6.605943203,36.455299377441406,35.35877609,-12.14993572,22,188.5,18,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,95.16015625,0.01750946,0.059814453,0.081978932,141,276.5714416503906,0,1026,42,7
35,DQN,Scalar,SingleObjective_RDX,8,9,9,0,Action 8 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 8 vs highest-Q action (action 9): -43.9205. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-1.8688852,-18.0890932,-7.278421879,36.642059326171875,-43.92048264,-49.63725281,16.767173767089844,-40.50394058,11.204070091247559,29.80970001220703,-10.87405396,-24.45240974,-13.7253046,-7.278421879,36.642059326171875,35.77810287475586,-11.21074677,24,190.5,18,102.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,97.95898438,0.037554059,0.199462891,0.081978932,141,276.4285583496094,0,1026,43,7
36,DQN,Scalar,SingleObjective_RDX,2,10,10,0,Action 2 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 10): -78.8491. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.077830908,-18.0892386,-41.30888367,37.540218353271484,-78.84910583,-47.96893692,17.26780128479004,-41.30888367,9.301959991455078,30.829421997070312,-10.1392889,-25.02062798,-14.02877712,-6.397621632,36.96343231201172,37.540218353271484,-10.83275032,28,198.625,10,86.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,100.7578125,0.7820886969566345,5.41015625,0.081978932,141,276.4285583496094,0,1025.857177734375,43,7
37,DQN,Scalar,SingleObjective_RDX,10,10,9,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 9: +1.4090. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.227236725,-0.078381995,-18.08683987,36.54220962524414,35.13325500488281,1.4089546203613281,-48.65651703,15.730506896972656,-42.22008133,9.249482154846191,30.486875534057617,-10.37507057,-25.24725533,-13.24993896,-6.064239025,35.13325500488281,36.54220962524414,-12.90349007,28,198.625,8,84.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,103.5566406,0.010511671,0.013038635,0.081978932,141,276.4285583496094,0,1025.7142333984375,43,7
38,DQN,Scalar,SingleObjective_RDX,9,9,10,1,Action 9 was executed and is the highest-Q action (action 9). Q-value vs next-best action 10: +1.0847. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.174621906,-1.876317314,-18.08581518,36.88210678100586,35.797359466552734,1.084747314453125,-50.04623032,13.588143348693848,-39.4355278,10.110878944396973,26.64345932006836,-11.32282066,-25.40462494,-13.12626266,-8.00919342,36.88210678100586,35.797359466552734,-11.18793488,28,198.625,8,84.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,106.3554688,0.010589055,0.014144897,0.081978932,141,276.28570556640625,0,1025.7142333984375,43,7
39,DQN,Scalar,SingleObjective_RDX,2,9,9,0,Action 2 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 9): -76.9473. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.11973426,-22.47884437,-39.58679589,-40.03059769,36.916656494140625,-76.94725037,-50.39604187,15.726469039916992,-40.03059769,13.556108474731445,26.101354598999023,-10.79132271,-24.804039,-12.59747982,-9.673641205,36.916656494140625,31.66673469543457,-10.42068863,28,198.625,12,92.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798337697982788,4.578125,109.1542969,0.7891578674316406,5.41015625,0.081978932,140,276.1428527832031,0,1025.7142333984375,43,7
40,DQN,Scalar,SingleObjective_RDX,6,9,9,0,Action 6 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 9): -62.3019. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.174621906,-2.474364386,-18.08777664,-24.78330612,37.518638610839844,-62.30194473,-50.39687347,16.07626724243164,-39.92123032,12.968442916870117,26.32370948791504,-10.23708344,-24.78330612,-12.57727718,-9.118047714,37.518638610839844,32.42638016,-10.33721733,28,198.625,14,94.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798337697982788,4.578125,111.953125,1.5605413913726807,5.4140625,0.081978932,140,276.1428527832031,0,1025.7142333984375,40,7
41,DQN,Scalar,SingleObjective_RDX,9,9,10,1,Action 9 was executed and is the highest-Q action (action 9). Q-value vs next-best action 10: +4.7674. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.11973426,-22.47434958,-39.58875745,37.66777038574219,32.900394439697266,4.767375946044922,-50.08183289,16.963150024414062,-40.80646515,12.08918571472168,27.339481353759766,-9.641712189,-24.36013222,-13.79028988,-7.647055149,37.66777038574219,32.900394439697266,-12.39873505,28,198.625,12,92.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798337697982788,4.578125,114.7519531,1.5528024435043335,5.4140625,0.081978932,140,276.1428527832031,0,1025.5714111328125,39,7
42,DQN,Scalar,SingleObjective_RDX,2,9,9,0,Action 2 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 9): -77.4138. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-1.868014648,-18.08873571,-39.91223145,37.501556396484375,-77.41378784,-49.8830986,16.404308319091797,-39.91223145,10.70194149017334,27.719274520874023,-9.745615005,-24.15979958,-13.58126354,-6.704695702,37.501556396484375,34.643375396728516,-12.95324993,26,196.625,14,94.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798337697982788,4.578125,117.5507813,1.5527288913726807,5.41015625,0.081978932,140,276.1428527832031,0,1025.5714111328125,38,7
43,DQN,Scalar,SingleObjective_RDX,2,9,9,0,Action 2 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 9): -76.2452. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.06165809,-20.11615309,-39.58971656,-41.28084564,34.964317321777344,-76.24516296,-49.87452316,15.500482559204102,-41.28084564,10.371071815490723,28.76825523376465,-10.38593674,-24.31447411,-12.90272808,-6.106611729,34.964317321777344,34.92214584350586,-14.39372158,24,194.625,14,94.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,120.3496094,0.7813562750816345,5.41015625,0.081978932,140,276.1428527832031,0,1025.4285888671875,38,7
44,DQN,Scalar,SingleObjective_RDX,1,9,9,0,Action 1 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 9): -19.7586. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.06165809,-20.07072111,-39.59069745,15.533330917358398,35.29191589355469,-19.75858498,-49.81491852,15.533330917358398,-40.80289459,10.508197784423828,28.797447204589844,-10.61043167,-24.34190941,-12.57919407,-6.610476017,35.29191589355469,35.16748809814453,-13.27295303,24,194.625,16,96.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,123.1484375,0.016797201707959175,0.061706543,0.081978932,140,276.1428527832031,0,1025.4285888671875,37,7
45,DQN,Scalar,SingleObjective_RDX,0,9,9,0,Action 0 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 9): -85.6055. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10,-10.11846369,-29.59167839,-49.75021362,35.855289459228516,-85.60549927,-49.75021362,15.969161987304688,-40.55321121,10.706782341003418,28.74675178527832,-10.53562737,-24.29738235,-12.75499821,-6.742763042,35.855289459228516,35.19794845581055,-12.89597797,24,194.625,16,96.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,125.9472656,0.009517125,0.011810303,0.081978932,140,276.1428527832031,0,1025.4285888671875,38,7
46,DQN,Scalar,SingleObjective_RDX,5,9,9,0,Action 5 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 9): -47.0337. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.074930763,-18.09265938,-10.43682098,36.59684753417969,-47.03366852,-49.67230225,16.510135650634766,-40.09485626,10.981355667114258,28.64885711669922,-10.43682098,-24.15094948,-12.93765926,-6.992856503,36.59684753417969,35.42844772338867,-11.94316483,24,194.625,18,98.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,128.7460938,0.017137799,0.061950684,0.081978932,140,276.1428527832031,0,1025.4285888671875,38,7
47,DQN,Scalar,SingleObjective_RDX,0,9,9,0,Action 0 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 9): -86.1809. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10.06165809,-10.06934788,-29.59364042,-49.64915085,36.53177261352539,-86.18092346,-49.64915085,16.78692054748535,-40.31466675,11.113758087158203,28.43866729736328,-10.15518188,-23.87950325,-13.49604416,-6.553783417,36.53177261352539,35.236549377441406,-12.49136162,22,192.625,18,98.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,131.5449219,0.010105133056640625,0.012329102,0.081978932,140,276,0,1025.4285888671875,38,7
48,DQN,Scalar,SingleObjective_RDX,6,9,9,0,Action 6 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 9): -60.5704. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.23046713,-39.59462149,-23.93970871,36.63066864013672,-60.57037735,-49.54052734,16.723825454711914,-40.05699158,10.994300842285156,28.56977653503418,-10.20252991,-23.93970871,-13.25453758,-6.693517685,36.63066864013672,35.323936462402344,-12.21182442,22,192.625,18,98.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,134.34375,0.009325845,0.01108551,0.081978932,140,276,0,1025.4285888671875,36,7
49,DQN,Scalar,SingleObjective_RDX,4,9,9,0,Action 4 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 4 vs highest-Q action (action 9): -8.0463. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.067706135,-18.09560262,28.521764755249023,36.56805419921875,-8.046289444,-49.69498444,16.48046875,-39.8512764,11.122665405273438,28.521764755249023,-10.49605179,-24.15040779,-12.9094038,-6.977743626,36.56805419921875,35.61236572265625,-11.72612,22,192.625,20,100.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,137.1425781,0.036255974,0.199829102,0.081978932,140,276,0,1025.4285888671875,36,7
50,DQN,Scalar,SingleObjective_RDX,2,10,10,0,Action 2 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 10): -77.5958. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.114941546,-18.09524695,-39.79959106,37.79617691040039,-77.59576416,-49.51725006,15.986917495727539,-39.79959106,10.124002456665039,28.71462059020996,-9.787160873,-24.64007187,-13.71454239,-7.171589851,37.48029708862305,37.79617691040039,-10.73380661,20,190.625,20,100.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,139.9414063,0.009097508,0.011558533,0.081978932,140,276,0,1025.2857666015625,36,7
51,DQN,Scalar,SingleObjective_RDX,4,10,10,0,Action 4 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 4 vs highest-Q action (action 10): -6.5806. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-0.070306604,-18.0962281,28.684255599975586,35.26486587524414,-6.580610275,-49.89154434,15.140303611755371,-40.7261467,10.497102737426758,28.684255599975586,-10.69937992,-24.33199501,-12.38470173,-6.481638908,34.81945037841797,35.26486587524414,-13.30500603,22,192.625,18,98.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,142.7402344,0.016527448,0.054534912,0.081978932,140,276,0,1025.142822265625,35,7
52,DQN,Scalar,SingleObjective_RDX,0,10,10,0,Action 0 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 10): -87.0557. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10.06165809,-10.11618603,-29.5972093,-49.66919327,37.38652038574219,-87.05570984,-49.66919327,15.158695220947266,-40.35667801,9.825689315795898,28.833839416503906,-10.03447723,-24.80287933,-13.38124371,-6.834060192,36.27788162231445,37.38652038574219,-12.08437347,20,190.625,18,98.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,145.5410156,0.00945936,0.012481689,0.081978932,140,276,0,1025,35,7
53,DQN,Scalar,SingleObjective_RDX,1,9,9,0,Action 1 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 9): -19.9130. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.11378301,-39.59819055,16.003793716430664,35.916770935058594,-19.91297722,-49.75368118,16.003793716430664,-40.22942734,10.862585067749023,28.57855987548828,-10.54482365,-24.23702049,-12.73064899,-6.73611784,35.916770935058594,35.32596206665039,-12.55390453,22,192.625,18,98.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.58203125,148.3417969,0.016711643,0.054748535,0.081978932,140,276,0,1025,36,7
54,DQN,Scalar,SingleObjective_RDX,5,9,9,0,Action 5 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 9): -47.0015. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.065957594,-18.09917184,-10.47425365,36.527198791503906,-47.0014534,-49.69784927,16.457862854003906,-39.82663345,11.09638786315918,28.496299743652344,-10.47425365,-24.10704422,-12.8801527,-6.942353725,36.527198791503906,35.52962875366211,-11.75891209,22,192.625,20,100.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.58203125,151.1425781,0.016440799459815025,0.060852051,0.081978932,140,276,0,1025,35,7
