step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
43,DQN,Scalar,SingleObjective_RDX,2,4,4,0,Action 2 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 4): -137.8931. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.875478267253637,-39.58971655911414,-52.23097229003906,85.66212463378906,-137.89309692382812,26.0,196.625,12.0,92.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,120.349609375,1.5527845621109009,5.41015625,0.0819789320230484,140.0,276.1428527832031,0.0,1025.4285888671875,1.0,40.0,7.0
44,DQN,Scalar,SingleObjective_RDX,1,4,4,0,Action 1 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 4): -43.1327. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.074749711625103,-39.590697453956466,41.76833724975586,84.90104675292969,-43.13270950317383,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,123.1484375,0.7885417938232422,5.41015625,0.0819789320230484,140.0,276.1428527832031,0.0,1025.4285888671875,2.0,39.0,7.0
45,DQN,Scalar,SingleObjective_RDX,0,4,4,0,Action 0 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 4): -71.5028. [DQN: single-objective algorithm. Reward decomposition not applicable.],-10.0,-10.119225306986099,-29.591678394908076,13.088772773742676,84.59162139892578,-71.50284576416016,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,125.947265625,0.010079792700707912,0.02001953125,0.0819789320230484,140.0,276.1428527832031,0.0,1025.4285888671875,3.0,39.0,7.0
46,DQN,Scalar,SingleObjective_RDX,5,4,4,0,Action 5 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 4): -116.4963. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.07701730633788019,-18.092659381970357,-32.12652587890625,84.3697280883789,-116.49625396728516,24.0,194.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,128.74609375,0.017308643087744713,0.0665283203125,0.0819789320230484,140.0,276.1428527832031,0.0,1025.4285888671875,0.0,39.0,7.0
47,DQN,Scalar,SingleObjective_RDX,0,4,4,0,Action 0 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 4): -72.1299. [DQN: single-objective algorithm. Reward decomposition not applicable.],-10.061658094951998,-10.068111924281402,-29.593640415144687,13.419916152954102,85.54977416992188,-72.1298599243164,22.0,192.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,131.544921875,0.010397502221167088,0.020416259765625,0.0819789320230484,140.0,276.0,0.0,1025.4285888671875,1.0,39.0,7.0
48,DQN,Scalar,SingleObjective_RDX,6,4,4,0,Action 6 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 4): -93.5634. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.23052605401445,-39.59462149443245,-8.558730125427246,85.00471496582031,-93.56344604492188,22.0,192.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,134.34375,0.009153910912573338,0.0185089111328125,0.0819789320230484,140.0,276.0,0.0,1025.4285888671875,2.0,37.0,7.0
49,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +43.4878. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.06959645414617203,-18.095602619835034,84.3912582397461,40.903438568115234,43.48781967163086,22.0,192.625,20.0,100.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,137.142578125,0.03633853420615196,0.2054443359375,0.0819789320230484,140.0,276.0,0.0,1025.4285888671875,0.0,36.0,7.0
50,DQN,Scalar,SingleObjective_RDX,2,4,4,0,Action 2 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 4): -134.4871. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.11548887504822301,-18.095246945221803,-50.3040771484375,84.18305969238281,-134.4871368408203,20.0,190.625,20.0,100.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,139.94140625,0.009360449388623238,0.0166015625,0.0819789320230484,140.0,276.0,0.0,1025.2857666015625,0.0,36.0,7.0
51,DQN,Scalar,SingleObjective_RDX,4,4,1,1,Action 4 was executed and is the highest-Q action (action 4). Q-value vs next-best action 1: +42.8916. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-0.06836472421120081,-18.096228100013708,85.27751159667969,42.38595199584961,42.89155960083008,22.0,192.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,142.740234375,0.01662662997841835,0.0560302734375,0.0819789320230484,140.0,276.0,0.0,1025.142822265625,0.0,37.0,7.0
52,DQN,Scalar,SingleObjective_RDX,0,4,4,0,Action 0 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 4): -71.6374. [DQN: single-objective algorithm. Reward decomposition not applicable.],-10.061658094951998,-10.11404341308717,-29.59720930092269,13.138688087463379,84.77608489990234,-71.63739776611328,20.0,190.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,145.541015625,0.009189060889184475,0.0167388916015625,0.0819789320230484,140.0,276.0,0.0,1025.0,1.0,37.0,7.0
53,DQN,Scalar,SingleObjective_RDX,1,4,4,0,Action 1 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 4): -43.2253. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.115538323893276,-39.598190547950125,41.40399932861328,84.62928009033203,-43.22528076171875,22.0,192.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.58203125,148.341796875,0.01642717607319355,0.056884765625,0.0819789320230484,140.0,276.0,0.0,1025.0,2.0,37.0,7.0
54,DQN,Scalar,SingleObjective_RDX,5,4,4,0,Action 5 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 4): -116.4908. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.07320652085049759,-18.09917184109741,-32.08944320678711,84.40139770507812,-116.4908447265625,22.0,192.625,20.0,100.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.58203125,151.142578125,0.016759872436523438,0.06573486328125,0.0819789320230484,140.0,276.0,0.0,1025.0,0.0,38.0,7.0
55,DQN,Scalar,SingleObjective_RDX,0,4,4,0,Action 0 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 4): -71.9555. [DQN: single-objective algorithm. Reward decomposition not applicable.],-10.0,-10.22974979474944,-29.60015318036591,13.320513725280762,85.2759780883789,-71.9554672241211,22.0,192.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.58203125,153.943359375,0.009863989427685738,0.0198974609375,0.0819789320230484,140.0,275.8571472167969,0.0,1025.0,1.0,38.0,7.0
56,DQN,Scalar,SingleObjective_RDX,8,4,4,0,Action 8 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 8 vs highest-Q action (action 4): -118.7252. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.12038381735644083,-0.07075043556302157,-18.09631516924957,-34.395965576171875,84.32926940917969,-118.72523498535156,24.0,194.625,18.0,98.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.800290822982788,4.58203125,156.7421875,0.036222729831933975,0.206298828125,0.0819789320230484,140.0,275.8571472167969,0.0,1025.0,0.0,37.0,7.0
57,DQN,Scalar,SingleObjective_RDX,3,4,4,0,Action 3 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 3 vs highest-Q action (action 4): -126.1102. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.0734482888207162,-18.097296374232386,-40.09666061401367,86.01351928710938,-126.11018371582031,24.0,194.625,14.0,90.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,159.541015625,0.009521211497485638,0.0197906494140625,0.0819789320230484,140.0,275.8571472167969,0.0,1024.857177734375,0.0,37.0,7.0
58,DQN,Scalar,SingleObjective_RDX,11,4,4,0,Action 11 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 11 vs highest-Q action (action 4): -102.8630. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.2278200991981116,-0.233530399754866,-18.09276935522337,-17.688695907592773,85.17427062988281,-102.86296844482422,24.0,194.625,12.0,88.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,162.33984375,0.009897776879370213,0.0202789306640625,0.0819789320230484,140.0,275.71429443359375,0.0,1024.857177734375,0.0,37.0,7.0
59,DQN,Scalar,SingleObjective_RDX,2,4,4,0,Action 2 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 4): -134.8118. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-1.8758087273507829,-18.092246406289306,-50.249595642089844,84.5621566772461,-134.81175231933594,26.0,196.625,12.0,88.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,165.138671875,0.036716461181640625,0.1966552734375,0.0819789320230484,140.0,275.5714416503906,0.0,1024.857177734375,0.0,39.0,7.0
60,DQN,Scalar,SingleObjective_RDX,7,4,4,0,Action 7 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 7 vs highest-Q action (action 4): -124.1403. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.0755021980460117,-18.092309806467604,-38.66716003417969,85.47309112548828,-124.14025115966797,22.0,188.5,18.0,102.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,167.9375,0.7885578870773315,5.40234375,0.0819789320230484,140.0,275.5714416503906,0.0,1024.7142333984375,0.0,40.0,7.0
61,DQN,Scalar,SingleObjective_RDX,6,4,4,0,Action 6 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 4): -94.8443. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.22723672533616093,-0.0764518613687748,-18.093290823170634,-8.549697875976562,86.29461669921875,-94.84431457519531,18.0,180.375,18.0,102.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,170.736328125,0.01041303388774395,0.0191497802734375,0.0819789320230484,140.0,275.4285583496094,0.0,1024.7142333984375,0.0,41.0,7.0
62,DQN,Scalar,SingleObjective_RDX,11,4,4,0,Action 11 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 11 vs highest-Q action (action 4): -103.1737. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-0.27579052044018026,-18.093354272436702,-15.722343444824219,87.45138549804688,-103.1737289428711,18.0,180.375,16.0,100.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,173.53515625,0.010318211279809475,0.0201263427734375,0.0819789320230484,140.0,275.4285583496094,0.0,1024.5714111328125,0.0,41.0,7.0
63,DQN,Scalar,SingleObjective_RDX,7,4,4,0,Action 7 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 7 vs highest-Q action (action 4): -122.3940. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.2772210521369139,-1.8683470241501101,-18.093647144243224,-36.87334442138672,85.52061462402344,-122.39395904541016,18.0,180.375,22.0,111.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,176.333984375,0.04461588338017464,0.1934814453125,0.0819789320230484,140.0,275.28570556640625,0.0,1024.5714111328125,0.0,42.0,7.0
64,DQN,Scalar,SingleObjective_RDX,10,4,4,0,Action 10 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 10 vs highest-Q action (action 4): -77.7674. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-1.9041809123730709,-18.08955775389761,7.8840813636779785,85.65147399902344,-77.76739501953125,18.0,180.375,18.0,102.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.578125,179.1328125,0.7817535400390625,5.40234375,0.0819789320230484,140.0,275.1428527832031,0.0,1024.5714111328125,0.0,43.0,7.0
65,DQN,Scalar,SingleObjective_RDX,5,4,4,0,Action 5 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 4): -116.9565. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.22723672533616093,-2.475087956108699,-18.090538641244457,-32.97614669799805,83.9803695678711,-116.95651245117188,22.0,188.5,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,181.931640625,0.8158732652664185,5.40234375,0.0819789320230484,140.0,275.0,0.0,1024.5714111328125,0.0,42.0,7.0
66,DQN,Scalar,SingleObjective_RDX,2,4,4,0,Action 2 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 4): -136.8484. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17462190577792255,-2.4746052702079417,-18.09034986182972,-51.342716217041016,85.50569152832031,-136.84840393066406,20.0,186.5,20.0,104.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,184.73046875,1.5537664890289307,5.41015625,0.0819789320230484,140.0,274.8571472167969,0.0,1024.5714111328125,0.0,43.0,7.0
67,DQN,Scalar,SingleObjective_RDX,2,4,4,0,Action 2 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 2 vs highest-Q action (action 4): -138.3521. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-21.896652460757547,-39.591330786407994,-52.61363983154297,85.73841857910156,-138.35205078125,24.0,194.625,14.0,94.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,187.529296875,1.5531889200210571,5.40625,0.0819789320230484,140.0,274.8571472167969,0.0,1024.4285888671875,1.0,42.0,7.0
68,DQN,Scalar,SingleObjective_RDX,10,4,4,0,Action 10 was executed; the highest-Q action (action 4) was not chosen (possible cause: exploration or policy not converged). Q-value of action 10 vs highest-Q action (action 4): -79.4847. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.876154826032568,-39.59231175709644,5.302979946136475,84.78770446777344,-79.48472595214844,24.0,194.625,16.0,96.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,190.328125,0.8086820244789124,5.40625,0.0819789320230484,140.0,274.8571472167969,0.0,1024.4285888671875,2.0,42.0,7.0
